0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,cat
6,2,1479,2451,967,2,410,3234,8437,503,2024,4,77,1985,44,386,2,6060,12,1,152,1,1479,36,45,410,112,511,255,4866,93,19,2,87,11,1423,8,96,1650,2,87,1188,8,1,1436,8,1514,34,5269,12,3912,3,144,36,694,339,1479,522,1505,1,288,5302,2,108,43,298,158,4,94,21,110,4042,12,1,2451,34,5302,23,553,924,3,5,355,7,2266,4,6739,533,12,5,7406,833,19,112,19,305,498,2,5,1544,180,48,55,943,499,3401,3,554,2,587,5557,8,38,56,1214,3222,93,19,47,3102,56,2495,8,152,29,34,1134,2,152,4,6,96,3280,36,16,460,6,1,285,13,30,7599,79,17,93,36,1,1479,16,302,2,410,1,172,338,155,2482,10,11,14,2429,8,13,30,7599,194,31,811,30,7599,262,532,21,1,2175,4,13,4543,8,1923,37,2,16,92,17,1985,28,86,7795,6,1303,126,1341,9,3200,1629,28,965,15,13,4
18,2517,114,3,42,207,1776,30,725,13,10,1124,17,1,48,10,1,74,23,79,207,4116,4,23,943,38,217,55,79,16,3434,60,1,453,691,25,4272,52,38,186,17,1,207,1600,3,765,198,1,2238,3,126,405,207,250,1160,1,476,207,4,1,4583,2234,3,1,958,147,12,34,488,11,9,84,3414,10,899,6,3727,9,2140,128,15,4479,1,2250,2,249,43,42,1632,77,1,304,4053,282,55,247,12,1,74,7,467,958,621,551,2994,1389,13,2994,1389,13,60,622,725,9,971,52,303,31,3976,1214,43,15,103,265,22,5683,132,29,36,803,38,569,390,4757,1,2222,9,1,570,1019,1347,1,7051,2,1234,1875,4,5739,4,1,79,48,46,36,406,885,4368,36,16,1,1350,46,36,16,1963,129,5,41,4,433,765,198,13,1,570,1372,309,189,28,1214,43,15,846,1,147,3,1639,11,36,943,373,104,489,1,175,4666,776,2,943,40,2
1728,962,12,3022,7,7752,661,1581,45,820,10,15,636,2,16,2661,8,1988,6670,6,2147,53,1,3176,26,90,1,2147,35,14,32,1806,2147,2,594,1,8556,4,20,206,2661,12,1,1384,24,84,50,280,53,5,1075,35,1425,790,4572,6,3022,19,1222,1764,8,1,265,3,1,1222,152,1728,4,2092,1925,4566,24,1728,18,7530,8787,31,8788,4,12,416,2388,1592,696,728,903,4,31,208,490,6669,4672,8,1915,2,7321,131,3,1,716,1,1652,41,200,934,15,23,16,843,60,15,9,1614,77,15,55,527,31,678,60,5,281,9,458,2,20,822,1703,80,206,26,23,1725,11,5,2802,535,10,1,408,23,16,3514,26,164,2,156,2,1,167,4,134,33,907,176,46,7,225,4,46,1775,69,1728,5,1592,2784,53,444,1036,6,1,2939,21,1,813,1806,6,1608,45,1016,10,15,14,333,2,1154,1,21,1,1222,760,998,26,37,178,6116,1,15,13,3
5408,799,1866,9361,15,13,1,3466,250,6,5408,1623,4525,109,11,9,1018,2,171,2374,1187,4,2374,3540,15,13,3792,20,840,10,1946,380,8,216,3313,4,689,1650,20,818,2,6502,22,1494,6,22,2051,7898,12,7702,92,785,1187,89,2067,44,160,997,1,7898,25,1,1540,165,443,5,250,10,1074,4,50,10,7,413,3,102,15,13,51,9,5,3843,8622,165,2079,4,4713,15,13,30,13,10,285,1980,3,1011,1532,967,25,294,2,8233,76,1331,3,4693,2395,250,10,1636,7898,2227,46,29,25,2,1,565,4,486,35,1187,25,929,3074,64,215,1187,44,89,2067,967,44,460,13,30,15,118,10,1,383,745,12,4443,37,1406,48,321,27,735,93,19,7702,24,98,233,37,942,2,70,9703,2750,735,98,3,35,20,316,543,1684,6,1410,11,7,341,2,1291,17,386,15,13,84,50,27,1,3125,1121,828,3,944,14,1715,613,8,1403,12,1,1011,1532,654,4
2371,24,1489,727,13,75,14,962,6,100,1498,19,5,1638,11,13,75,14,28,453,3925,2115,141,7,3764,25,13,2,20,39,92,6,5,811,2,293,1292,6,8499,75,13,1,281,22,1,49,3966,290,2,305,383,1129,2,66,2133,361,21,3103,2845,14,5,985,571,8,669,466,4,1,227,1383,3,293,75,45,1280,1,49,383,1094,19,32,7901,4275,4,2508,5,281,2,4182,54,5,293,1535,22,30,890,4625,2,6,2562,115,188,2050,2444,317,13,2115,141,14,294,2,406,403,659,8,149,1,49,121,9,6847,51,20,39,76,7926,27,48,8042,547,2,1,890,2126,52,100,303,196,983,6,38,86,66,334,97,5,3480,121,15,13,973,497,221,20,92,38,7852,527,6963,18,454,5199,3428,19,443,32,748,562,75,18,1145,2,8241,19,5,437,669,466,1638,6,1,1637,11,7,28,4082,8,100,2,87,196,5357,3,9735,527,24,11,55,16,6636,2
2,2172,17,334,3,1317,13,6404,312,3716,7804,11,36,16,95,1337,6,140,1602,8,131,2,88,5,169,480,592,1377,66,334,6,5,1005,1486,66,545,1,475,9,40,1508,6,673,734,639,4,5,1327,7805,36,2921,117,91,2,185,545,2,2107,1634,324,520,7,475,9,1965,438,1,673,18,1457,5,1046,3,475,451,1572,31,562,24,9,136,1777,54,7010,606,10,15,55,87,1,574,11,7,456,26,907,20,2,156,22,810,26,907,265,1982,19,914,19,626,4,412,2,3142,11,310,11,113,40,15,13,78,1655,69,4502,62,770,62,1904,26,277,26,55,222,99,27,34,4,10,7,57,10,2640,208,68,105,66,3713,4774,9,45,5,1239,8,1,673,249,53,3231,43,5,7806,475,409,8,823,6,1,6404,312,1,1469,41,200,37,1982,12,31,297,7806,104,754,3721,8802,256,209,125,125,15,365,50,40,96,24,31,2529,14,8829,4,15,1839,3
321,21,6,1,887,555,1170,13,1,127,665,52,89,521,9,10,62,25,6,389,3,35,232,2,1828,26,953,52,263,10,7,376,77,104,26,472,2076,21,1,536,26,472,28,21,1,232,26,3740,34,96,14,376,8,1,561,6462,29,23,2292,11,4,111,67,29,222,29,23,16,266,1170,883,31,278,44,112,1969,22,1,5,536,35,1247,29,1787,148,6,182,577,469,9140,15,118,29,907,277,28,2,158,102,10,366,33,702,5,1347,3,1712,24,26,20,84,2506,52,1,6,1,148,190,33,37,76,127,2716,6,933,4,6,10,946,62,20,2,117,50,430,24,33,755,69,88,10,77,1,96,86,54,8,49,26,755,69,170,11,92,154,1540,402,33,143,1,182,56,1787,148,4,26,136,239,69,33,58,94,4680,2311,2143,4,8257,24,5151,2348,4,385,1103,44,450,1,2714,43,57,33,55,88,9,592,6152,1374,132,11,1074,54,3
12,1,778,8,1,114,703,96,3,203,35,330,2,1,1321,522,1,2654,3,1,802,3861,477,6,1884,7143,5,47,2855,6,320,152,4,1551,3050,1998,11,787,2,4647,1,4329,3,1,63,1275,5928,3861,159,14,1681,61,185,83,4,9,435,2,20,378,241,5058,3115,1,137,1744,8,1,85,298,96,3,1,41,330,2,8068,8388,1,3,4567,27,2845,14,1456,1,2784,96,3,124,42,721,14,4707,22,3861,159,35,14,477,12,1,288,145,11,14,187,95,112,670,22,1514,4,14,2519,8,42,8711,35,27,1,81,477,241,1,288,67,1455,2455,14,852,137,5314,3,1,41,353,1,2287,27,1321,35,143,6,244,1,685,313,25,1564,8,22,40,59,1338,101,2502,3,320,4,276,152,152,313,102,34,20,2856,6,2895,61,1,65,197,83,1,72,120,8,152,1888,22,569,4,14,929,5,216,1182,6,244,226,2,5,332,247,22,358,855,8874,4
5,1659,2660,368,8,433,765,198,107,13,1,214,14,21,1,1624,3,1,292,4,30,198,3001,37,5,4170,368,24,30,1178,22,76,119,15,9,421,1,1118,6,57,3,1,4535,10,48,899,4,176,10,18,2039,61,641,83,32,214,2584,6,1,68,77,11,36,16,5,3,1,107,147,60,33,189,28,144,131,19,33,20,558,61,1,429,91,1029,107,7,121,224,1072,1700,710,51,14,32,1082,2,30,198,53,1155,2022,8,2930,1,463,108,1,2883,187,30,937,1,292,36,94,174,119,2349,480,1,433,2039,31,418,1,1167,8,4,13,289,162,471,141,37,39,602,95,341,2,1401,31,205,2659,17,1,4342,163,5,1762,3,292,3,899,24,30,141,37,39,2814,22,1,588,2316,15,118,5,107,147,267,365,128,3983,17,30,4,13,30,198,199,37,5,4170,292,368,34,121,9,5,683,165,107,353,213,568,4,1,973,353,49,99,2
1380,3,1,2895,3,1631,2606,38,383,4459,15,118,174,1,1106,3,1,2052,3,35,23,16,3691,22,1466,2807,3,1,549,208,1631,23,5844,113,6343,1,212,9,1,664,437,2052,6344,22,2259,46,1703,5,1967,279,12,2896,3,4754,7,1162,452,91,83,434,77,329,237,1,436,212,86,174,4755,2106,18,39,8,931,187,1,436,212,423,28,473,208,4754,224,1892,3379,3692,4,5047,171,442,25,1155,1163,822,8,38,1778,6,1,374,43,2,1,133,7,2449,2699,423,11,2213,1213,46,18,2691,1177,2,353,161,6,32,1164,4051,104,15,14,224,351,1525,21,1,182,4754,7,1162,25,136,1674,2156,27,5,223,503,3,70,215,678,8751,237,1,351,3525,3526,1823,4058,3237,4059,4756,4,932,63,3380,1,956,3,2211,13,1,738,6,1,408,9,3109,2,2053,6,656,791,11,1381,1,1822,6,382,1397,5845,1142,4,726,1639,11,37,340,12,42,2897,6,1,139,0
22,8693,36,20,84,980,12,42,246,1,736,3,1631,13,6,5,496,10,11,36,506,2,566,6,1,85,1580,3,57,1,139,237,1162,2006,4,596,171,242,25,2330,12,1,47,608,668,878,7,177,1425,3777,1569,6,5,4019,17,1,49,1907,4,878,581,6324,13,42,398,44,5484,165,336,301,4,172,492,8,52,2480,52,5,626,1439,2740,6324,7,398,22,40,59,172,12,538,29,118,32,976,138,210,2,1204,784,6,1455,1142,53,1,1142,2743,37,1787,4,51,116,16,40,2967,1827,524,1301,64,1142,6,47,608,12,483,53,575,7,168,2794,358,1880,51,58,136,16,76,829,691,10,58,136,3934,524,13,4944,32,989,21,178,625,8693,18,338,3,6324,29,136,20,905,5,223,119,2,117,413,389,187,30,3785,10,5,314,139,602,2,117,389,3,5,1171,286,5369,133,17,42,1134,2,8911,4,1475,12,188,116,28,16,5043,95,9340,22,2695,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8405,6704,8405,1,179,123,3,3320,4,1293,18,13,11,23,872,807,3,47,398,19,11,1151,2,1345,1,422,9,1,65,161,3,5,509,2,9609,125,1927,807,929,3,2290,270,1914,149,11,14,1911,6,4113,8405,18,618,92,1452,6,2073,42,246,241,4,2186,192,20,1447,43,187,358,136,1166,402,11,9610,523,1339,2,913,249,178,17,1,3752,8405,992,240,7,780,624,4033,4902,5426,76,336,210,155,1339,6804,5,47,4902,8824,2827,1650,18,618,1911,42,591,1209,1197,1,139,7,421,6805,668,5487,6,1197,12,1,436,188,582,2,1119,871,5862,8405,23,872,1,47,398,4777,21,517,807,5862,425,1,49,2827,3036,4,3509,1470,3504,8299,1,133,7,66,631,1162,23,587,1,47,668,1,3752,212,9,1,148,6,1,133,7,3596,351,767,42,2504,44,63,6,1884,0
8,30,2029,515,10,1,814,2,1,446,74,1694,1244,36,20,2,156,459,6,889,8915,653,388,34,23,16,1,373,7871,2235,126,2050,118,1,168,4,1283,218,584,891,23,621,7069,113,2329,279,17,43,2,197,70,168,839,1962,891,370,520,8916,515,65,145,10,51,58,16,403,8917,1800,51,14,5,74,5951,8,5,74,10,7070,916,12,683,683,12,168,195,683,12,34,4,683,12,10,1775,69,11,6448,10,29,257,326,2,168,839,786,51,9,84,683,15,13,60,62,164,1,1694,62,44,1271,64,62,713,62,426,153,8,32,976,169,83,10,9,380,391,48,1122,6,1,4118,2421,11,7,1720,3584,4822,7,2559,101,786,1,1754,4,253,786,584,7,1464,101,4,5952,338,101,25,450,151,89,8918,52,5,1326,513,8919,30,2029,361,5,876,485,17,805,584,309,65,145,11,9,3166,84,212,14,936,6,10,485,24,51,14,1576,8,403,2069,2
23,16,1002,1253,22,196,1099,1,433,18,13,10,1,1099,23,534,1517,8,40,2678,4,392,9,805,1490,1525,12,1,284,21,242,360,6,1501,15,13,1,972,3,48,20,994,28,2,222,6,109,3,1,1349,2,38,541,26,1381,1,1084,195,2,800,218,19,112,19,94,5,2963,1694,19,33,435,4,319,4,11,7,151,218,10,25,89,2241,19,112,19,126,541,48,102,3361,245,5,406,2,406,195,28,32,195,12,1,229,35,9,78,29,164,2,3412,1519,253,350,4242,46,14,12,1,288,284,13,33,257,2242,8,82,2,4497,28,86,2,87,5079,51,7,5,3798,119,2,88,528,4,21,1,894,29,257,28,178,1405,52,132,2,156,52,11,1,2511,14,8,50,231,7,279,84,403,279,9,3604,310,5,403,2511,3,1114,1,1369,1952,74,13,34,9,5,1518,52,304,1084,195,560,11,9,28,52,2337,560,446,2,251,56,1,1952,2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,1591,4831,47,6169,212,72,1591,18,645,5,47,212,17,2,1977,248,213,3,57,5713,17,38,6169,8,1,111,185,83,1,870,236,133,54,232,2952,21,1,124,1806,4,18,1986,17,338,70,304,696,2744,72,1591,224,449,13,1,1222,1098,55,71,16,3618,2,40,437,1438,6,1,41,459,196,473,1,179,1435,4,68,4390,1438,33,25,1973,118,11,9,1931,6177,2,1,717,10,1,2263,23,45,800,8,903,4,70,8613,21,126,68,1967,419,3,607,5212,1294,34,145,72,1591,45,645,5,185,41,212,17,1161,2990,139,1217,8926,46,23,16,1,1488,2,1591,21,437,1226,2692,4,6,160,467,1877,3
226,2,5,2193,2108,43,22,258,7,5777,790,6,1,5781,7829,7526,1679,32,6246,110,3920,21,5,873,8,3596,1811,6,270,1255,6,169,375,6,124,92,159,7850,807,1662,1494,131,230,238,6,1,658,31,678,9,84,1033,3928,2,3586,1,572,3,5,81,13,5777,790,1,5781,35,7526,45,621,1402,18,2108,32,1043,3,1133,1120,155,48,149,42,721,65,41,4724,307,3184,14,258,7,148,85,672,417,6,124,2707,159,807,1662,31,2912,473,5,332,9374,6,1,671,954,1987,4725,1,1296,4079,1206,12,5777,7,503,14,6830,5010,6,5128,238,2707,101,807,101,75,3128,6,3184,6598,7439,7,5,95,223,4663,2524,223,1040,4,9,45,5449,43,2,621,307,17,2629,4661,6,8156,273,7,1,2775,3489,1094,1,5781,9,954,8,85,314,81,21,416,7,671,998,12,579,11,23,1291,8,1,522,3,85,81,80,1451,4188,5,95,223,4663,6,258,7,5782,81,313,1
12,38,4173,1102,17,1904,2186,192,6,3872,4,1539,1040,3535,1679,5,960,2586,18,5,2362,270,9119,3344,27,849,1,81,262,40,59,1,183,8391,4763,1328,1,5352,3,5,385,417,6,5,5768,3399,1305,8392,11,13,3200,323,3,1226,2079,21,4118,2421,1389,3089,2145,7,155,414,1358,630,1,671,5149,17,493,2106,3536,3115,508,6,21,105,91,194,42,63,666,3,1013,721,1,1023,5,81,4664,3,273,2702,10,2497,1,671,1117,17,493,1102,14,21,105,197,8,1,666,17,256,1328,5481,671,85,1121,4188,1855,2614,1,137,1955,8,1,63,67,6,42,7124,145,3,721,11,280,6,2325,138,159,2532,7850,65,145,7,137,81,3830,9581,7,1184,1824,794,25,33,51,424,3156,2,148,238,17,7196,8025,104,490,5353,718,66,1555,2,105,185,353,2106,2095,5904,6,42,230,145,54,1,137,1955,44,6,127,139,1255,5735,9582,4,9583,3558,3155,9584,4,2828,12,9585,766,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1466,3236,7501,1177,260,91,49,1466,1892,20,2691,1177,2,726,822,27,32,3032,1329,73,255,66,1892,27,461,227,182,4,50,27,3101,9629,44,1,436,1,1329,22,47,608,1708,253,9631,4714,18,71,6591,1120,1177,8472,1,1296,4079,357,1177,12,483,14,208,3101,805,1791,323,5063,15,883,50,3417,3,2,7054,4,1352,43,2,185,83,6,2148,5,3101,1757,13,30,14,84,1033,17,1,139,30,4714,7,1329,3,1,49,1466,255,898,21,402,242,3315,4,1897,439,65,234,3101,645,2,319,2,2910,5,1822,1703,22,30,4714,24,174,1,2052,11,2699,5210,2898,3345,1,1755,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8167,9105,571,6978,7,8167,8168,100,63,5150,522,17,5,1278,2401,571,61,8965,6,1,243,3,1,2168,1,701,41,200,262,5275,465,2,117,1,344,256,209,138,106,8167,586,6,1,65,693,3,4778,24,1,8965,92,1,631,1335,19,5,4669,53,4566,1990,8167,13,26,14,274,3551,6,1,1687,24,26,2246,163,4,755,69,88,221,154,938,5,4637,2015,8784,65,41,75,118,11,7,140,63,5150,522,4,2,135,11,18,274,308,206,40,1161,2,2670,4,1401,8167,23,158,1201,3,1,3127,1900,6,1,63,693,13,3,1,673,249,6,2816,3
965,418,1099,56,390,6027,36,3897,1306,1,1653,7,3616,4,12,1,1547,278,1,7,462,3,1547,340,2,207,1099,149,813,23,20,2,16,2275,76,58,553,98,48,4,1091,114,3,1,6487,12,151,17,2261,160,3268,1710,2888,2,5,5158,418,23,20,2,16,5589,51,9,84,127,1179,2,12,11,6867,5359,3342,4,5082,1268,1269,684,55,16,3434,6067,2363,8,2897,6,850,4,2770,10,319,129,6,285,83,770,1797,1,4908,33,406,10,2222,1,4908,9781,2028,55,16,6717,63,12,1,503,103,16,207,1521,2,900,1547,1,207,1094,4,4582,76,6905,22,1,890,207,1099,148,103,16,5,257,3,1,543,359,6,1037,390,61,1,429,91,83,154,3,11,2,4728,588,56,1964,230,426,16,1,265,3,5,971,1017,12,635,1819,690,953,1521,50,665,9,1367,1,418,6,657,2,1270,11,9,28,146,2,1,49,214,4,74,8,1,2112,3,34,47,2421,0
34,41,76,3,1,325,1574,93,19,1,2875,3,1,4703,4,4999,517,493,280,27,895,1,437,1650,35,25,2066,1449,8,1,460,98,3,1,375,10,189,112,17,2736,25,28,5535,1,375,10,92,5,349,3,217,13,30,7731,15,118,10,1790,1574,37,222,27,76,3,1,40,2481,360,7988,93,19,4,1649,254,1855,644,1388,1449,8,1574,102,125,4,1,8429,25,183,2,137,1226,120,462,8,1,148,67,6,91,83,17,106,1024,2387,6,192,8,1,230,3264,41,644,1388,845,1791,551,5047,4124,13,33,37,5,274,5365,34,41,4,1305,33,2246,129,50,3,1,7325,17,8429,4004,689,1,8429,378,644,172,155,2,87,24,1077,6,4868,155,11,7,1,436,6,5,332,1588,8,959,1650,2,99,1,3545,4,1044,3908,3,1,120,3979,9639,1,1385,3368,6403,25,294,2,167,1,41,6,148,238,12,120,462,17,241,106,627,1024,17,2827,21,105,91,1
81,11,18,558,95,112,6,823,4,11,7,5,81,10,6770,19,5,669,552,59,76,1331,3,56,4928,260,7449,81,30,5000,13,18,2993,5,2787,6,1,85,1871,3855,163,1,965,3,42,6771,748,81,1107,1823,5516,116,20,950,1038,2240,722,2,3164,42,1542,1422,6,1,49,53,15,330,12,5,234,223,6772,649,24,4,5188,31,1452,1,81,18,39,5,254,241,1,68,30,5000,13,11,7,5,453,81,24,11,7,905,2355,4,4,112,1823,5516,9,5,274,8349,2178,11,7,5,95,4167,81,4,11,1655,69,586,62,61,1,578,17,42,1937,104,6,4999,517,493,51,25,2716,3,794,26,170,1,119,10,1542,1422,206,9,191,698,1,720,11,7,5,95,8349,81,535,11,7,143,163,12,6771,3221,7,1828,21,34,41,7,1414,1,1023,781,2201,7,3641,3,3169,6773,4,959,355,273,2702,11,1623,2543,649,40,59,5,1121,52,50,3,42,205,1
149,2055,838,4,140,5198,25,6105,18,39,2777,17,1,997,6,1,1050,53,1789,19,5,9192,1002,17,1645,1342,7,153,21,1176,457,15,13,457,25,512,95,112,29,20,76,95,127,2593,181,6,4932,3352,4,6087,2979,4,7263,3639,702,15,55,431,1,406,3,5,96,64,15,280,12,80,1343,29,20,261,5,127,232,2866,4,25,348,5464,29,20,840,29,55,2172,17,57,1,667,191,12,82,109,3,1,1705,4,2172,112,17,1645,7,4510,1645,37,783,97,15,280,2,457,4,26,170,15,23,20,32,980,6,1,1050,109,15,6107,31,232,95,4,6105,321,27,31,4052,21,838,18,39,1931,2777,17,1,1050,15,13,11,9,5,95,2621,555,11,9,5631,1426,25,1461,4,1943,25,454,602,2,135,11,18,39,95,2467,2,1026,1,96,27,5,438,3929,152,3039,27,167,2,167,4,51,9,40,1731,2,1,1050,59,70,11,9,5,95,127,1488,3
264,204,13,4786,32,1633,21,24,60,33,3988,1,309,6,3583,51,7,5,525,479,390,9,136,160,24,604,3037,20,860,38,2057,2,7035,258,55,69,4835,5,160,204,486,310,32,3375,6,1,550,120,51,7,221,154,3,5,2137,165,204,4,2281,1570,917,25,421,5040,21,52,172,4,9,3232,632,2,896,128,270,74,1558,260,2608,9,10,500,6,823,4,655,66,3,258,7,631,1142,3424,9,4259,270,1,925,358,2267,54,10,258,14,1,972,3,42,179,4840,4,10,42,214,14,371,40,5291,59,6,616,83,19,112,19,348,1226,500,1105,5738,22,106,159,6,1,664,455,1,325,359,6,314,192,8,5,41,11,7,32,264,204,10,1623,112,5158,13,5089,32,989,21,6,1,1687,3,124,204,14,2603,1406,22,479,390,497,11,1536,4400,27,609,4,1105,625,3316,4283,9,136,348,24,33,1242,1297,264,204,2,759,2,125,377,5076,6,203,0
2,10,15,13,329,221,98,9468,6,1220,25,911,329,221,154,329,221,8464,4,3284,48,2,2990,11,329,221,1371,33,25,156,2,6013,128,12,10,4,87,151,5748,1164,6,1,606,10,48,55,3199,5,2990,61,1,968,3,32,1719,15,118,22,57,535,94,6311,480,6,5,104,24,88,28,94,73,5,946,180,48,25,89,3235,2,94,1720,86,2,1270,76,217,4,2990,40,1371,7155,370,13,34,9,32,3580,22,1743,4034,33,57,277,10,174,796,3371,9,32,488,6,428,24,11,9,905,8540,10,113,4537,1002,1,63,162,103,2308,561,48,2,94,6311,1,63,162,103,3164,196,3764,1715,24,32,357,1757,934,30,4034,37,92,1,8363,17,2513,28,4456,6,1303,15,14,1405,6,1,5757,3,2513,5817,3371,4,5288,3679,5748,35,25,8,1,61,75,13,11,14,86,5,3739,10,48,23,94,6311,24,10,5817,3371,4,3679,5748,10,2308,11,25,28,4605,2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,6445,1147,108,2,3940,6445,1147,263,283,3,676,4,777,899,283,20,645,186,2,3940,4,743,1,325,283,6,912,676,1,212,9,45,6,284,17,5,124,2353,27,1,6445,918,283,10,259,8,40,4534,6,1,1653,7,6446,1979,839,1,2558,14,470,6,5,496,12,777,899,7,468,12,483,24,84,351,924,44,844,263,283,9,1,230,325,6,6,1106,3,105,3,6369,777,899,9,1462,24,40,4085,1,5132,3,263,283,4,777,899,21,1458,2692,7064,2382,4500,2,3940,171,3525,777,899,13,777,899,9,569,6445,1530,24,263,283,18,76,314,931,237,47,608,236,529,2068,482,4,5949,4,5949,7065,171,27,655,46,425,20,5,125,210,1298,0
1,3680,9,10,2881,2247,55,16,92,19,223,19,84,1760,9,146,12,13,1,1757,60,107,9,5138,2,20,1504,1,734,11,23,16,636,642,1715,60,11,3969,2,88,77,53,66,56,91,1288,5420,1,1947,55,488,32,3756,4071,9877,54,78,1,147,848,2,88,56,642,512,1,147,58,947,80,1,281,2,32,275,2799,60,1,947,3969,4,11,1832,2140,1,734,11,58,16,3301,43,2,1739,101,107,122,11,151,12,8074,3073,64,48,52,2536,56,24,28,64,303,4883,6439,659,636,52,1,1947,7,1604,5,107,267,90,115,188,33,1242,1,275,1947,2,117,113,2862,2836,187,33,25,1678,527,10,33,1859,69,1504,113,734,19,1,275,1947,1052,18,13,60,48,25,28,1760,456,60,29,25,2242,82,35,119,29,25,146,2,564,29,25,28,6,3916,3,1,293,33,454,1112,916,33,229,43,402,29,36,16,843,2,16,4916,22,1,107,147,366,2
394,2514,4,134,1505,394,1622,235,2,776,489,1,484,2,47,1413,2,16,1953,233,426,249,43,1,3180,3159,17,1,1003,35,8512,1,1094,8,1,1733,6823,1,3180,12,1,331,394,8511,19,32,1455,605,833,24,1210,760,11,23,942,94,5,2720,2014,3,66,1352,1,516,1421,284,122,9751,605,4,6796,34,73,50,3,582,3800,6338,3,1,243,3,1,331,394,1432,1,1953,1003,18,39,647,2,1,1003,6,1,964,3,1,331,394,9752,843,5842,4,34,221,9,5790,12,1953,981,1,516,1717,2,7515,327,516,4,4816,235,4,2725,43,5,12,1,563,2,926,61,389,2,1,1994,3,1,516,1,516,9,435,2,20,1534,114,906,6,347,944,655,1025,4790,4,6856,1,802,6284,516,1232,6,889,34,41,33,20,316,196,8,532,199,4,3376,26,3894,1872,6047,4,1579,707,4,33,8295,34,2,57,126,4293,221,13,46,3481,2960,1511,7,327,516,232,4
7057,2,72,599,2535,688,875,407,20,2614,1,72,599,658,21,105,50,17,38,47,721,76,2975,1,3335,1468,49,566,5702,4397,21,1,137,1,599,1714,624,1020,4,1130,3423,35,1078,105,197,1375,1290,307,8628,18,1,47,105,50,624,17,61,4,61,35,1685,131,232,43,17,1364,3834,9753,4,9472,4568,57,20,47,1279,6,1,137,1955,19,88,4,4654,1,436,1922,4421,257,721,5476,7,1,678,31,436,2614,1,658,21,105,91,50,238,459,3,3834,9753,7,3314,206,43,1689,1813,5433,7,4294,43,9,21,105,169,104,1840,3085,407,9472,4568,20,38,148,658,254,21,105,197,17,7531,140,5311,2213,3,3086,890,7,7585,3,861,2614,1,658,21,105,641,104,4654,7,2817,43,14,5,47,1766,21,105,1120,6,1,599,658,7104,7,9737,910,711,1326,1555,2,105,197,104,471,7,2189,9,5,47,1766,21,105,172,303,11,1,1296,599,3,1,682,7,562,1
3465,3,364,4420,10,189,28,9651,6,1906,6866,17,1885,1360,3322,3465,65,234,515,10,76,1260,44,1,70,631,49,1772,133,5885,1175,1223,22,1230,1662,1677,65,41,53,5,4067,3,42,1632,1,2768,7,983,25,294,2,359,667,12,3196,2,3142,3,3322,3465,4,5885,1175,1,66,252,25,460,1910,3,1,49,351,250,4,1792,1,1772,120,5586,1133,190,3,57,461,360,5247,4,5130,6291,6,3766,4,70,351,7507,1,1329,3,5885,1175,6,837,244,2861,925,52,1,1874,690,3,1,255,4,1265,61,1,368,3,1,282,3,1269,1759,3878,9640,1,255,7,631,3817,443,39,73,279,1,9640,831,42,2063,2,3322,116,4,6,695,34,41,13,10,1,133,37,42,1632,2,1534,1223,40,489,2620,4,158,128,1,864,3,1034,11,37,458,12,1,2768,296,737,451,1,1850,7,224,13,10,3322,3465,7,3,7667,4,14,5673,4,14,28,3245,22,2859,1841,1885,4510,0
